corpus,family,group,section,representation,window_id,start,end,n_events,n_chars,mean_event_len,sd_event_len,cv_event_len,median_event_len,max_event_len,single_char_frac,length_entropy,length_autocorr1,length_change_rate,char_inventory,event_inventory,type_token_ratio,hapax_type_frac,top_event_mass,same_adjacent_event_rate,char_H0,char_H1,char_H2,char_RED1,char_RED2,char_H0_norm,char_H1_norm,event_H0,event_H1,event_RED1,first_char_H,last_char_H,first_inventory,last_inventory,first_last_MI,position_char_MI,mean_prefix_overlap,mean_suffix_overlap,mean_distinct_chars_per_event,distinct_char_ratio,digit_frac,uppercase_frac,punct_frac,space_like_boundary_rate
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1683:40392,40392,40440,48.0,118.0,2.4583333333333335,0.6109532624422992,0.24852336099347763,2.0,5.0,0.0,1.0992008221161345,0.2361452638862149,0.23404255319148937,15.0,12.0,0.25,0.25,0.14583333333333334,0.3191489361702128,3.2607116253021946,1.6184469667206427,0.0,0.503652222980421,1.0,0.8346053070867528,0.4142544888612529,3.360235159800938,1.3749386239955308,0.5908207138464134,1.0,2.202170604161256,2.0,6.0,0.7722014098698642,1.4691411790886857,0.6205673758865248,0.3865248226950354,2.4375,0.9915254237288135,0.0,0.0,0.0,0.4067796610169491
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1684:40416,40416,40464,48.0,107.0,2.2291666666666665,0.5492260969360028,0.24638180049465547,2.0,5.0,0.0,0.7905731978955793,0.16814159292035372,0.1702127659574468,14.0,12.0,0.25,0.4166666666666667,0.22916666666666666,0.3829787234042553,2.92134680536445,2.10059710644985,0.0,0.2809490805430779,1.0,0.7672903801113635,0.5517208533095272,3.0753766723549694,1.0384816022802923,0.6623237694376231,0.8112781244591328,2.395935462936486,2.0,6.0,0.5817041659455104,1.1900840717398102,0.6737588652482269,0.40780141843971623,2.2083333333333335,0.9906542056074767,0.0,0.0,0.0,0.44859813084112155
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1685:40440,40440,40488,48.0,128.0,2.6666666666666665,0.6871842709362768,0.2576941016011038,3.0,5.0,0.0,1.1964209471916636,0.23467432950191602,0.3617021276595745,13.0,11.0,0.22916666666666666,0.09090909090909091,0.16666666666666666,0.2765957446808511,2.9886586556666304,1.7440196407213269,0.2256025296523007,0.4164540545924883,0.87064220815828,0.8076495993205847,0.47130064899352864,3.2623803454010725,1.5825646895234848,0.5149049093081982,0.8112781244591328,1.6421973348526042,2.0,4.0,0.5745908244810098,1.3904291818615317,0.5921985815602837,0.3723404255319149,2.6666666666666665,1.0,0.0,0.0,0.0,0.375
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1686:40464,40464,40512,48.0,120.0,2.5,0.7071067811865476,0.282842712474619,2.0,5.0,0.0,1.1752835873133534,0.4318996415770607,0.2127659574468085,15.0,13.0,0.2708333333333333,0.15384615384615385,0.14583333333333334,0.2978723404255319,3.1815577383160694,2.006496462479585,0.2517434991652674,0.3693352038484202,0.8745357871928824,0.8143452345177649,0.5135788713241567,3.5120467530884993,1.422232635198169,0.5950416565646641,1.0,2.2534837042322806,2.0,6.0,0.7329204360742891,1.3228489186350103,0.6099290780141844,0.3794326241134752,2.5,1.0,0.0,0.0,0.0,0.4
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1687:40488,40488,40536,48.0,96.0,2.0,0.0,0.0,2.0,2.0,0.0,-0.0,0.0,0.0,10.0,9.0,0.1875,0.1111111111111111,0.22916666666666666,0.3404255319148936,2.7173421012325547,2.0752988878854977,0.0,0.23627618070460607,1.0,0.8180014809515895,0.6247272152216364,2.851854673329958,1.290635121314824,0.5474400805256256,0.77655578544446,2.658128417020649,2.0,8.0,0.5828295291351515,1.0,0.6595744680851063,0.35106382978723405,2.0,1.0,0.0,0.0,0.0,0.5
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1688:40512,40512,40560,48.0,106.0,2.2083333333333335,0.49826086429589156,0.22562756119059238,2.0,4.0,0.0,0.785235442391543,0.029413582210268855,0.23404255319148937,13.0,13.0,0.2708333333333333,0.07692307692307693,0.14583333333333334,0.14893617021276595,3.1019896782711553,2.3053715335893417,0.4,0.2568087670510226,0.8264921752646,0.8382759657085923,0.6229993485064634,3.5395289701506556,1.5197004673451184,0.570648953529985,0.8426578772022391,3.2411397202207834,2.0,11.0,0.6590556065291784,1.1091447195430546,0.5815602836879432,0.16666666666666666,2.2083333333333335,1.0,0.0,0.0,0.0,0.45283018867924524
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1689:40536,40536,40584,48.0,111.0,2.3125,0.582961190818051,0.25209132575915716,2.0,4.0,0.0,1.014097655573916,-0.14577183251554113,0.40425531914893614,18.0,18.0,0.375,0.3888888888888889,0.16666666666666666,0.0425531914893617,3.204225563612011,2.2010178474115856,0.26666666666666666,0.3130889808736013,0.8788439326013332,0.7684132358504575,0.5278315189482515,3.7775690110927505,1.3352103723864566,0.6465424275597242,0.9182958340544896,3.077368167875317,2.0,13.0,0.5097616575037227,1.1430941171946989,0.5177304964539007,0.07092198581560284,2.2916666666666665,0.990990990990991,0.0,0.0,0.0,0.43243243243243246
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1690:40560,40560,40608,48.0,109.0,2.2708333333333335,0.48902894142939596,0.21535219439092665,2.0,4.0,0.0,0.9147323370350411,-0.05223880597014933,0.3829787234042553,15.0,14.0,0.2916666666666667,0.35714285714285715,0.22916666666666666,0.10638297872340426,3.1614705439984685,1.77847964666118,0.15384615384615385,0.43745177381540656,0.913495690470804,0.8092037559362608,0.4552161375238542,3.323353307616402,1.2812456349232086,0.6144720358239153,0.9798687566511528,2.469171305377177,2.0,8.0,0.4173534210785945,1.329730733785679,0.5106382978723404,0.1524822695035461,2.25,0.9908256880733944,0.0,0.0,0.0,0.4403669724770642
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1691:40584,40584,40632,48.0,110.0,2.2916666666666665,0.45452967144315476,0.1983402202661039,2.0,3.0,0.0,0.8708644692353644,0.11728534431524724,0.3617021276595745,15.0,13.0,0.2708333333333333,0.23076923076923078,0.16666666666666666,0.19148936170212766,3.2129581727465593,1.7479591169726298,0.0,0.4559658037880998,1.0,0.8223824276927633,0.44740416302862357,3.3635210323234337,1.395949797328443,0.5849736677983082,0.9798687566511528,2.4771882656425306,2.0,7.0,0.5891419336894135,1.3677123229973525,0.5602836879432623,0.2340425531914894,2.2916666666666665,1.0,0.0,0.0,0.0,0.4363636363636364
Ammerbach,organ_tablature,ammerbach_inferred_bookA,,flattened,ammerbach_inferred_bookA:1692:40608,40608,40656,48.0,117.0,2.4375,0.49607837082461076,0.20351933162035313,2.0,3.0,0.0,0.9886994082884974,0.3113553113553113,0.3404255319148936,14.0,13.0,0.2708333333333333,0.15384615384615385,0.16666666666666666,0.0851063829787234,3.1443911495872405,1.8220248546078626,0.0,0.4205476456556504,1.0,0.8258728734141552,0.4785539808889653,3.4727942093616946,1.5961606384819973,0.5403814501362653,0.9798687566511528,2.1818130990338536,2.0,7.0,0.692510550307829,1.3859746329654983,0.47872340425531906,0.19148936170212766,2.4375,1.0,0.0,0.0,0.0,0.41025641025641024
