corpus,family,group,section,representation,window_id,start,end,n_events,n_chars,mean_event_len,sd_event_len,cv_event_len,median_event_len,max_event_len,single_char_frac,length_entropy,length_autocorr1,length_change_rate,char_inventory,event_inventory,type_token_ratio,hapax_type_frac,top_event_mass,same_adjacent_event_rate,char_H0,char_H1,char_H2,char_RED1,char_RED2,char_H0_norm,char_H1_norm,event_H0,event_H1,event_RED1,first_char_H,last_char_H,first_inventory,last_inventory,first_last_MI,position_char_MI,mean_prefix_overlap,mean_suffix_overlap,mean_distinct_chars_per_event,distinct_char_ratio,digit_frac,uppercase_frac,punct_frac,space_like_boundary_rate
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:163:3912,3912,3960,48.0,97.0,2.0208333333333335,0.55862865324133,0.2764347974802458,2.0,3.0,0.14583333333333334,1.2075356175288188,-0.0014204545454545275,0.3191489361702128,11.0,10.0,0.20833333333333334,0.2,0.25,0.1702127659574468,2.463884940418601,0.0,0.0,1.0,0.0,0.7122224723693623,0.0,2.954990294922115,1.640835114884898,0.44472402575922987,2.8117019499517486,0.7406164955149536,9.0,3.0,0.7406164955149537,1.0026045075162218,0.1702127659574468,0.4609929078014184,1.8541666666666667,0.9175257731958762,0.0,0.0,0.0,0.49484536082474223
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:164:3936,3936,3984,48.0,89.0,1.8541666666666667,0.6120179508986826,0.3300770971138962,2.0,3.0,0.2708333333333333,1.3246095799115576,0.11973509465062984,0.46808510638297873,11.0,14.0,0.2916666666666667,0.35714285714285715,0.20833333333333334,0.1702127659574468,2.647874132512924,0.0,0.0,1.0,0.0,0.7654072762264763,0.0,3.4275046387105106,1.80432106115633,0.47357589519261795,2.9224134639114747,1.2892746350672986,9.0,6.0,1.0932348531044433,0.9981323880374955,0.1702127659574468,0.35460992907801414,1.7291666666666667,0.9325842696629214,0.0,0.0,0.0,0.5393258426966292
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:165:3960,3960,4008,48.0,65.0,1.3541666666666667,0.47826001180204153,0.3531766240999691,1.0,2.0,0.6458333333333334,0.9377342939868041,0.2627450980392162,0.3404255319148936,12.0,12.0,0.25,0.5,0.5,0.40425531914893614,2.6575965133305344,0.0,0.0,1.0,0.0,0.7413177997805914,0.0,2.545099938257928,1.4450261270263514,0.4322320686489647,2.3618346990468884,1.917481250360578,10.0,9.0,1.734216011149539,0.8290590693996656,0.40425531914893614,0.4574468085106383,1.3541666666666667,1.0,0.0,0.0,0.0,0.7384615384615384
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:166:3984,3984,4032,48.0,67.0,1.3958333333333333,0.6689414315834301,0.47924162262693504,1.0,3.0,0.7083333333333334,1.1451145405142986,0.4112388726040003,0.2765957446808511,11.0,11.0,0.22916666666666666,0.36363636363636365,0.625,0.574468085106383,2.3566857516412414,0.0,0.0,1.0,0.0,0.6812349574840164,0.0,2.143155878465832,1.0461195287435703,0.5118789355198793,1.9709754095806153,1.4742867881359527,9.0,6.0,1.3594998088791415,0.8670727332406174,0.574468085106383,0.6276595744680851,1.2916666666666667,0.9253731343283583,0.0,0.0,0.0,0.7164179104477613
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:167:4008,4008,4056,48.0,83.0,1.7291666666666667,0.6689414315834301,0.3868576953735499,2.0,3.0,0.3958333333333333,1.4128307767822736,0.2211190405401185,0.44680851063829785,11.0,10.0,0.20833333333333334,0.0,0.3958333333333333,0.3191489361702128,2.673935321404026,0.0,0.0,1.0,0.0,0.7729406492669203,0.0,2.838503370842159,1.699061059216059,0.4014236246223084,2.6948242676704974,1.1872003066827859,9.0,3.0,1.187200306682786,0.9889828979284863,0.3191489361702128,0.4574468085106383,1.6041666666666667,0.927710843373494,0.0,0.0,0.0,0.5783132530120482
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:168:4032,4032,4080,48.0,74.0,1.5416666666666667,0.5384519993050035,0.3492661617113536,2.0,3.0,0.4791666666666667,1.1249411464165928,0.29442760268805923,0.3829787234042553,11.0,14.0,0.2916666666666667,0.42857142857142855,0.3333333333333333,0.23404255319148937,2.8273288492539206,0.0,0.0,1.0,0.0,0.8172813227531383,0.0,3.1811275426950276,1.7420064464027065,0.4523933973024887,2.789528970150655,1.792481250360578,9.0,7.0,1.4684891881877995,0.9360491831148416,0.23404255319148937,0.3617021276595745,1.5208333333333333,0.9864864864864864,0.0,0.0,0.0,0.6486486486486486
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:169:4056,4056,4104,48.0,60.0,1.25,0.4330127018922193,0.34641016151377546,1.0,2.0,0.75,0.8112781244591328,0.406565656565657,0.2127659574468085,11.0,13.0,0.2708333333333333,0.3076923076923077,0.375,0.23404255319148937,2.98704825630721,0.0,0.0,1.0,0.0,0.8634505854125933,0.0,3.041666666666667,1.7802516612350807,0.41471178260764474,2.6688945963627213,2.615325136526872,9.0,9.0,2.242553066222926,0.7219280948873621,0.23404255319148937,0.2872340425531915,1.25,1.0,0.0,0.0,0.0,0.8
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:170:4080,4080,4128,48.0,71.0,1.4791666666666667,0.49956578367840826,0.3377346143177971,1.0,2.0,0.5208333333333334,0.9987472979361685,0.5742753623188408,0.2127659574468085,12.0,14.0,0.2916666666666667,0.2857142857142857,0.2916666666666667,0.14893617021276595,3.057972917851569,0.1197777174853682,0.0,0.9608310077613376,1.0,0.8529999734268972,0.03341114933873745,3.3206490237615602,1.446383389718328,0.5644275021634488,2.854183200312327,2.3505602963278096,9.0,9.0,1.8840944728785765,0.9086185980409245,0.1595744680851064,0.2978723404255319,1.4791666666666667,1.0,0.0,0.0,0.0,0.676056338028169
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:171:4104,4104,4152,48.0,86.0,1.7916666666666667,0.45452967144315476,0.25369097941013286,2.0,3.0,0.22916666666666666,0.9147323370350411,-0.2155172413793103,0.3829787234042553,11.0,10.0,0.20833333333333334,0.4,0.22916666666666666,0.10638297872340426,2.623666710307061,0.0,0.0,1.0,0.0,0.7584097619309347,0.0,2.8292613071856962,1.7023190379406734,0.398316785509645,2.7875946405190297,0.9147323370350411,9.0,3.0,0.9147323370350411,0.9906781379668126,0.10638297872340426,0.35106382978723405,1.7708333333333333,0.9883720930232557,0.0,0.0,0.0,0.5581395348837209
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:172:4128,4128,4176,48.0,74.0,1.5416666666666667,0.5384519993050035,0.3492661617113536,2.0,3.0,0.4791666666666667,1.1249411464165928,0.1588792756265036,0.3617021276595745,9.0,13.0,0.2708333333333333,0.3076923076923077,0.2916666666666667,0.1702127659574468,2.680882785399865,0.0,0.0,1.0,0.0,0.8457243575731497,0.0,3.219508336839199,1.6789916890051757,0.4784943807123198,2.691154370194409,1.7722747063959188,8.0,6.0,1.3191215829685623,0.9352691398683568,0.1702127659574468,0.30851063829787234,1.5208333333333333,0.9864864864864864,0.0,0.0,0.0,0.6486486486486486
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:173:4152,4152,4200,48.0,61.0,1.2708333333333333,0.4443901876604488,0.3496840820934679,1.0,2.0,0.7291666666666666,0.8426578772022391,0.2556561085972848,0.2978723404255319,13.0,14.0,0.2916666666666667,0.5714285714285714,0.3541666666666667,0.19148936170212766,3.0365485125265357,0.46153846153846156,0.0,0.8480055696016389,1.0,0.820591265854194,0.12472530204337835,2.953383548126027,1.6694551797172372,0.43473133356602617,2.542958473341227,2.64255678690636,9.0,11.0,2.2321317121215607,0.747394446244039,0.19148936170212766,0.22340425531914893,1.2708333333333333,1.0,0.0,0.0,0.0,0.7868852459016394
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:174:4176,4176,4224,48.0,77.0,1.6041666666666667,0.7285711854185714,0.45417424545573276,1.0,4.0,0.5208333333333334,1.4358988596726199,0.3627118644067797,0.48936170212765956,15.0,17.0,0.3541666666666667,0.35294117647058826,0.3333333333333333,0.1276595744680851,3.1973537281293423,0.33136691291161424,0.0,0.8963621353507591,1.0,0.8183883448702862,0.08481602051618292,3.462581188618506,1.5629385512000242,0.5486203886460775,2.804047012067739,2.3053129590011165,9.0,9.0,1.787505605412088,1.0371924418336977,0.1276595744680851,0.24822695035460993,1.5208333333333333,0.9480519480519479,0.0,0.0,0.0,0.6233766233766234
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:175:4200,4200,4248,48.0,96.0,2.0,0.816496580927726,0.408248290463863,2.0,4.0,0.25,1.5510981710072647,0.0317609330488238,0.6170212765957447,15.0,13.0,0.2708333333333333,0.15384615384615385,0.25,0.10638297872340426,3.1488593130776388,0.29166666666666663,0.0,0.9073738653691719,1.0,0.8059758101793448,0.07465442390286284,3.3580072301048838,1.747637563562077,0.47956110758359166,2.9651998765158556,1.3137218755408673,9.0,5.0,1.1887218755408675,1.2169171866886992,0.11702127659574468,0.3226950354609929,1.9166666666666667,0.9583333333333334,0.0,0.0,0.0,0.5
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:176:4224,4224,4272,48.0,91.0,1.8958333333333333,0.6843361544023685,0.3609685210034471,2.0,4.0,0.22916666666666666,1.0894964192693795,0.020833333333333294,0.44680851063829785,14.0,11.0,0.22916666666666666,0.09090909090909091,0.20833333333333334,0.0851063829787234,3.238096780263963,0.3207719512669656,0.0,0.9009381210524482,1.0,0.8504846137417633,0.08425060385324183,3.204172272078755,1.7497623607984572,0.4539112718607753,2.9168140657354322,1.5603607024025594,9.0,5.0,1.4166815992308983,1.2733138757238218,0.10638297872340426,0.2765957446808511,1.8958333333333333,1.0,0.0,0.0,0.0,0.5274725274725275
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:177:4248,4248,4296,48.0,72.0,1.5,0.5,0.3333333333333333,1.5,2.0,0.5,1.0,0.1068840579710145,0.44680851063829785,12.0,10.0,0.20833333333333334,0.0,0.20833333333333334,0.0425531914893617,3.2076542271081285,0.16666666666666666,0.0,0.9480409499072082,1.0,0.8947525187398396,0.04649049094185497,3.1090263787562824,1.7974554442066735,0.4218590564272673,3.025693045422949,2.358355754981688,9.0,7.0,2.2750224216483543,0.9182958340544891,0.05319148936170213,0.1276595744680851,1.5,1.0,0.0,0.0,0.0,0.6666666666666666
Ammerbach,organ_tablature,ammerbach_bookB,,pitch,ammerbach_bookB:178:4272,4272,4320,48.0,57.0,1.1875,0.3903123748998999,0.3286841051788631,1.0,2.0,0.8125,0.6962122601251458,-0.09941520467836268,0.3404255319148936,11.0,10.0,0.20833333333333334,0.3,0.22916666666666666,0.10638297872340426,3.114230133013954,0.2222222222222222,0.0,0.9286429670477964,1.0,0.9002143925136115,0.06423662807064175,2.875232995026258,1.9853644419402479,0.309494414757119,2.765959817987997,2.7315538918545963,8.0,9.0,2.6222807148163354,0.6292492238560343,0.10638297872340426,0.10638297872340426,1.1875,1.0,0.0,0.0,0.0,0.8421052631578947
