corpus,family,group,section,representation,window_id,start,end,n_events,n_chars,mean_event_len,sd_event_len,cv_event_len,median_event_len,max_event_len,single_char_frac,length_entropy,length_autocorr1,length_change_rate,char_inventory,event_inventory,type_token_ratio,hapax_type_frac,top_event_mass,same_adjacent_event_rate,char_H0,char_H1,char_H2,char_RED1,char_RED2,char_H0_norm,char_H1_norm,event_H0,event_H1,event_RED1,first_char_H,last_char_H,first_inventory,last_inventory,first_last_MI,position_char_MI,mean_prefix_overlap,mean_suffix_overlap,mean_distinct_chars_per_event,distinct_char_ratio,digit_frac,uppercase_frac,punct_frac,space_like_boundary_rate
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1092:26208,26208,26256,48.0,250.0,5.208333333333333,1.4854619558313238,0.2852086955196142,5.5,8.0,0.0,2.079111337789344,0.24933299201507325,0.6382978723404256,20.0,28.0,0.5833333333333334,0.75,0.25,0.10638297872340426,2.8602909848143394,1.6174673051312196,0.507228142457498,0.43450952587741387,0.6864059379448487,0.6618090171833096,0.37424669490559254,4.256328385912462,0.9533752193015689,0.776009947339346,-0.0,-0.0,1.0,1.0,0.0,0.5144728807804579,0.33191489361702126,0.46524822695035456,3.4583333333333335,0.664,0.0,0.0,0.0,0.192
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1093:26232,26232,26280,48.0,258.0,5.375,1.5893525935633874,0.29569350577923487,6.0,8.0,0.0,2.1813892735412375,0.3514322199317326,0.5319148936170213,19.0,27.0,0.5625,0.6666666666666666,0.25,0.10638297872340426,2.8540746110803297,1.6793359740684004,0.5343483938274882,0.4116005350565327,0.6818097140306221,0.6718746028617311,0.39533065683294716,4.230388542207534,1.059030585336539,0.7496611541066845,-0.0,-0.0,1.0,1.0,0.0,0.5270830380758063,0.3232522796352583,0.5121580547112462,3.4583333333333335,0.6434108527131783,0.0,0.0,0.0,0.18604651162790697
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1094:26256,26256,26304,48.0,286.0,5.958333333333333,1.5805897281992214,0.2652738005369323,7.0,8.0,0.0,1.9513946229332668,0.30103544293551593,0.5106382978723404,17.0,23.0,0.4791666666666667,0.4782608695652174,0.1875,0.1276595744680851,2.7406190664559236,1.405165238846466,0.45165303978275595,0.48728181306000384,0.6785765635979375,0.6704939403479883,0.3437744374494745,4.167481250360579,1.2188130322371122,0.7075420478180536,-0.0,-0.0,1.0,1.0,0.0,0.5175382193190701,0.3195288753799392,0.5387537993920973,3.9166666666666665,0.6573426573426574,0.0,0.0,0.0,0.16783216783216784
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1095:26280,26280,26328,48.0,280.0,5.833333333333333,1.4337208778404378,0.24578072191550362,6.0,8.0,0.0,1.8920795639257109,0.18153764624559832,0.44680851063829785,17.0,25.0,0.5208333333333334,0.52,0.16666666666666666,0.10638297872340426,2.7832582660904484,1.4251406507891722,0.5088741734857524,0.48795960901213076,0.6429305604299737,0.680925643654062,0.34866143281029244,4.329448698502607,1.104598871508375,0.7448638502425461,-0.0,-0.0,1.0,1.0,0.0,0.5030215079126732,0.3125886524822694,0.5152482269503547,3.9375,0.675,0.0,0.0,0.0,0.17142857142857143
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1096:26304,26304,26352,48.0,247.0,5.145833333333333,1.2908263395549724,0.2508488433143266,6.0,8.0,0.0,1.972868243139814,0.1144090936093457,0.574468085106383,18.0,25.0,0.5208333333333334,0.56,0.20833333333333334,0.06382978723404255,2.7122063922083552,1.5891365358835847,0.5294613251520789,0.41407979110702386,0.666824521873012,0.6504209047573386,0.3810947523837784,4.236440501696145,1.2070011904936289,0.7150907253364277,-0.0,-0.0,1.0,1.0,0.0,0.512165452874235,0.2978723404255319,0.48510638297872344,3.3958333333333335,0.6599190283400811,0.0,0.0,0.0,0.19433198380566802
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1097:26328,26328,26376,48.0,240.0,5.0,1.3228756555322954,0.2645751311064591,5.0,7.0,0.0,2.146889884440684,0.2407692307692308,0.6170212765957447,16.0,25.0,0.5208333333333334,0.52,0.22916666666666666,0.10638297872340426,2.6507288059827063,1.6498022036961182,0.5262113716028981,0.37760430264593364,0.681045782079812,0.6626822014956766,0.41245055092402955,4.2190557755266305,1.2247558044539835,0.7097085533786035,-0.0,-0.0,1.0,1.0,0.0,0.5218769318631828,0.3307497467071936,0.5023302938196554,3.2708333333333335,0.6541666666666667,0.0,0.0,0.0,0.2
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1098:26352,26352,26400,48.0,257.0,5.354166666666667,1.5611104932778532,0.2915692750090932,6.0,7.0,0.0,2.17626936292225,0.43405963302752265,0.48936170212765956,16.0,23.0,0.4791666666666667,0.5217391304347826,0.22916666666666666,0.14893617021276595,2.7276328534353684,1.5932733804809707,0.46071628286997957,0.41587689176192,0.7108366407710267,0.6819082133588421,0.39831834512024267,4.078328952564893,1.3081690096885963,0.6792389665218451,-0.0,-0.0,1.0,1.0,0.0,0.5415742480762749,0.3744680851063829,0.5365248226950353,3.5,0.6536964980544747,0.0,0.0,0.0,0.1867704280155642
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1099:26376,26376,26424,48.0,268.0,5.583333333333333,1.4409680388158819,0.25808382784762063,6.0,7.0,0.0,1.8594240152564745,0.4268327292624418,0.425531914893617,16.0,28.0,0.5833333333333334,0.6785714285714286,0.1875,0.1276595744680851,2.7052913930049205,1.4942631434480729,0.4888516448941074,0.4476516846533452,0.6728476861404329,0.6763228482512301,0.3735657858620182,4.417481250360577,1.0221085110065478,0.7686218790576377,-0.0,-0.0,1.0,1.0,0.0,0.524819557949737,0.34696048632218845,0.5404761904761907,3.6875,0.6604477611940299,0.0,0.0,0.0,0.17910447761194032
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1100:26400,26400,26448,48.0,252.0,5.25,1.2665570127975554,0.24124895481858197,6.0,7.0,0.0,1.7416778774908437,0.18522104565631545,0.40425531914893614,15.0,21.0,0.4375,0.38095238095238093,0.20833333333333334,0.1276595744680851,2.6055766070593283,1.4330958677950822,0.41032049029554907,0.44998897214828615,0.7136824552241186,0.6669182418335664,0.3668123876839377,4.010299814773783,1.1358314464947694,0.7167714388060433,-0.0,-0.0,1.0,1.0,0.0,0.501258287972155,0.33039513677811544,0.5477203647416413,3.4583333333333335,0.6587301587301587,0.0,0.0,0.0,0.19047619047619047
Ammerbach,organ_tablature,ammerbach_bookB,,paired,ammerbach_bookB:1101:26424,26424,26472,48.0,238.0,4.958333333333333,1.3378828631668602,0.26982511526054326,5.0,7.0,0.0,2.0943609377704338,0.03666154577134484,0.5531914893617021,16.0,28.0,0.5833333333333334,0.6785714285714286,0.25,0.1276595744680851,2.5627727362993324,1.6888451875213002,0.5548872360526143,0.3410086022844116,0.6714398453140538,0.6406931840748331,0.42221129688032505,4.297995052579129,1.1661411767483774,0.7286778689871681,-0.0,-0.0,1.0,1.0,0.0,0.5200355361615046,0.3512664640324214,0.5059777102330294,3.1458333333333335,0.6344537815126051,0.0,0.0,0.0,0.20168067226890757
