corpus,family,group,section,representation,window_id,start,end,n_events,n_chars,mean_event_len,sd_event_len,cv_event_len,median_event_len,max_event_len,single_char_frac,length_entropy,length_autocorr1,length_change_rate,char_inventory,event_inventory,type_token_ratio,hapax_type_frac,top_event_mass,same_adjacent_event_rate,char_H0,char_H1,char_H2,char_RED1,char_RED2,char_H0_norm,char_H1_norm,event_H0,event_H1,event_RED1,first_char_H,last_char_H,first_inventory,last_inventory,first_last_MI,position_char_MI,mean_prefix_overlap,mean_suffix_overlap,mean_distinct_chars_per_event,distinct_char_ratio,digit_frac,uppercase_frac,punct_frac,space_like_boundary_rate
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:707:16968,16968,17016,48.0,119.0,2.4791666666666665,0.49956578367840826,0.20150552618961007,2.0,3.0,0.0,0.9987472979361685,0.5317613113292594,0.23404255319148937,14.0,15.0,0.3125,0.4,0.25,0.40425531914893614,3.2240936733819017,1.4596455812628384,0.2608695652173913,0.5472694874489338,0.821278830583178,0.8468067042301138,0.3833752332377786,3.358007230104883,1.0247829156676709,0.6948240889774191,0.9987472979361685,2.8615295368030855,2.0,11.0,0.7709487078060326,1.2782048032476307,0.6595744680851062,0.46099290780141833,2.4791666666666665,1.0,0.0,0.0,0.0,0.40336134453781514
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:708:16992,16992,17040,48.0,126.0,2.625,0.4841229182759271,0.18442777839082938,3.0,3.0,0.0,0.954434002924965,0.40894237580222315,0.2765957446808511,14.0,12.0,0.25,0.25,0.16666666666666666,0.2978723404255319,3.3257416782743157,1.3630185097712768,0.09182958340544896,0.5901610402650005,0.9326277796323847,0.8735045054525648,0.3579961778385143,3.285367908896077,1.1457705403111274,0.6512504620232562,0.9798687566511528,2.3618245266497366,2.0,8.0,0.8207964228303255,1.461955205785972,0.574468085106383,0.4184397163120567,2.625,1.0,0.0,0.0,0.0,0.38095238095238093
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:709:17016,17016,17064,48.0,120.0,2.5,0.5,0.2,2.5,3.0,0.0,1.0,0.6177536231884055,0.19148936170212766,12.0,11.0,0.22916666666666666,0.0,0.25,0.3617021276595745,3.215096848802771,1.3033814673926847,0.0,0.5946058458929365,1.0,0.8968285855587103,0.36356906582160753,3.159886917514739,1.1928708843887372,0.6224957045846015,0.9684610087601622,2.6258145836939115,2.0,8.0,0.8093886749393349,1.427386611821142,0.6312056737588652,0.43971631205673756,2.5,1.0,0.0,0.0,0.0,0.4
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:710:17040,17040,17088,48.0,125.0,2.6041666666666665,0.6993920971497716,0.2685665653055123,3.0,5.0,0.0,1.208215626166519,0.5481267462223672,0.2127659574468085,16.0,13.0,0.2708333333333333,0.15384615384615385,0.16666666666666666,0.3191489361702128,3.3641424983081647,1.7820571312547662,0.16740527490597734,0.47027893968493695,0.9060606576692042,0.8410356245770412,0.44551428281369154,3.462581188618506,1.231027458509015,0.644476940337053,0.9798687566511528,2.519580151644927,2.0,8.0,0.8361896534794919,1.4050958742611694,0.6134751773049645,0.40070921985815594,2.6041666666666665,1.0,0.0,0.0,0.0,0.384
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:711:17064,17064,17112,48.0,120.0,2.5,0.7071067811865476,0.282842712474619,2.0,5.0,0.0,1.1752835873133534,0.49462365591397867,0.2765957446808511,17.0,14.0,0.2916666666666667,0.07142857142857142,0.125,0.14893617021276595,3.361569679211609,1.9843141780165352,0.20228137384472264,0.40970606967102413,0.8980598052033688,0.8224098443873114,0.48546353938462744,3.6638583463760606,1.571244073020517,0.5711504309180944,0.9949848281859701,2.65620307924081,2.0,9.0,0.7866514948526366,1.3338867531886414,0.5177304964539007,0.24113475177304963,2.5,1.0,0.0,0.0,0.0,0.4
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:712:17088,17088,17136,48.0,103.0,2.1458333333333335,0.3529390488770295,0.1644764499621108,2.0,3.0,0.0,0.5993142373098092,0.32857142857142857,0.1702127659574468,16.0,15.0,0.3125,0.26666666666666666,0.125,0.1276595744680851,3.26959647707946,2.31530031349463,0.0,0.2918697063306256,1.0,0.817399119269865,0.5788250783736575,3.6496738967715503,1.4497652231365452,0.602768558467926,1.0,3.2610276044371003,2.0,12.0,0.6687471972939552,1.131918715260198,0.5283687943262412,0.1595744680851064,2.1458333333333335,1.0,0.0,0.0,0.0,0.4660194174757281
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:713:17112,17112,17160,48.0,109.0,2.2708333333333335,0.4443901876604488,0.19569476153854626,2.0,3.0,0.0,0.8426578772022391,0.4683257918552036,0.2127659574468085,15.0,13.0,0.2708333333333333,0.15384615384615385,0.16666666666666666,0.2978723404255319,3.2679355324383015,2.0363711645524445,0.0,0.376863116074677,1.0,0.8364543240887203,0.5212255410585074,3.43456081428629,1.3798883611121988,0.5982344073302011,0.9987472979361685,3.142894147619623,2.0,11.0,0.7904139646028354,1.2596373148005755,0.624113475177305,0.3191489361702128,2.2708333333333335,1.0,0.0,0.0,0.0,0.4403669724770642
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:714:17136,17136,17184,48.0,107.0,2.2291666666666665,0.42029668753816696,0.18854430842833658,2.0,3.0,0.0,0.77655578544446,0.44934508110248833,0.19148936170212766,13.0,13.0,0.2708333333333333,0.23076923076923078,0.16666666666666666,0.2765957446808511,3.142625926713812,1.9982487085448875,0.18181818181818182,0.36414681379707814,0.9090112351677281,0.849257430490586,0.5400030430839455,3.3873803454010725,1.369458042055325,0.5957176630859919,0.9987472979361685,3.1216535224393334,2.0,11.0,0.7330204749744293,1.1815699717321828,0.6170212765957447,0.2978723404255319,2.2291666666666665,1.0,0.0,0.0,0.0,0.44859813084112155
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:715:17160,17160,17208,48.0,101.0,2.1041666666666665,0.3054766312211496,0.14517701285757606,2.0,3.0,0.0,0.4820661480830931,-0.11904761904761912,0.2127659574468085,15.0,15.0,0.3125,0.2,0.1875,0.06382978723404255,3.046287255563836,2.4994067841543144,0.8,0.17952360546783025,0.6799240503499379,0.779721668937433,0.6397432236683911,3.6284332715912613,1.3911505954309393,0.6165974426695614,0.8112781244591328,3.253042513389966,2.0,13.0,0.4358873662578371,1.0789899180272657,0.5106382978723404,0.0851063829787234,2.1041666666666665,1.0,0.0,0.0,0.0,0.4752475247524753
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:716:17184,17184,17232,48.0,104.0,2.1666666666666665,0.3726779962499649,0.17200522903844534,2.0,3.0,0.0,0.6500224216483541,0.1285663409656821,0.23404255319148937,13.0,14.0,0.2916666666666667,0.21428571428571427,0.1875,0.19148936170212766,3.004000546363795,1.9894868240489945,0.9512050593046013,0.3377208847524422,0.5218842126490121,0.8117955635480121,0.53763524758847,3.380123044017255,1.4857934876976016,0.5604321297334356,0.9684610087601622,2.876629167387823,2.0,11.0,0.46496713213073004,1.1294362388573878,0.5673758865248227,0.22340425531914893,2.1666666666666665,1.0,0.0,0.0,0.0,0.46153846153846156
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:717:17208,17208,17256,48.0,118.0,2.4583333333333335,0.6441510347391795,0.2620275395549204,2.0,5.0,0.0,1.2022892265554195,0.44168466522678207,0.2765957446808511,19.0,18.0,0.375,0.4444444444444444,0.1875,0.19148936170212766,3.454626684428645,1.8201294694443475,0.3636363636363636,0.47313280544946185,0.8002140123870556,0.8132499138687397,0.42847470058848963,3.7326736377923107,1.4075527216685346,0.622910316236211,0.9949848281859701,2.44908573450227,2.0,7.0,0.5404217979059194,1.4214647554902635,0.5390070921985816,0.2836879432624113,2.4375,0.9915254237288135,0.0,0.0,0.0,0.4067796610169491
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:718:17232,17232,17280,48.0,121.0,2.5208333333333335,0.6451609403000842,0.2559316126810251,2.0,5.0,0.0,1.23808761385833,0.29094827586206884,0.40425531914893614,20.0,19.0,0.3958333333333333,0.3684210526315789,0.16666666666666666,0.1276595744680851,3.3522178933099123,1.974007196752601,0.12980449991346127,0.4111339836553685,0.9342431475797048,0.7756301862762197,0.45674225794912193,3.8865085958184387,1.335551062407808,0.6563622517534761,0.9798687566511528,2.2583268826762355,2.0,8.0,0.6109778820284855,1.325233323676919,0.48936170212765956,0.24468085106382975,2.5,0.9917355371900826,0.0,0.0,0.0,0.396694214876033
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:719:17256,17256,17304,48.0,108.0,2.25,0.4330127018922193,0.19245008972987523,2.0,3.0,0.0,0.8112781244591328,0.252560242886081,0.2765957446808511,16.0,15.0,0.3125,0.26666666666666666,0.14583333333333334,0.1702127659574468,3.2711296533333023,2.190933224759923,0.0,0.3302212211223888,1.0,0.8177824133333256,0.5477333061899807,3.6301230440172545,1.2409046578183047,0.6581645738252815,0.9987472979361685,3.1780533694491817,2.0,12.0,0.6716776233680957,1.1785721807516003,0.5460992907801417,0.21631205673758863,2.25,1.0,0.0,0.0,0.0,0.4444444444444444
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:720:17280,17280,17328,48.0,104.0,2.1666666666666665,0.3726779962499649,0.17200522903844534,2.0,3.0,0.0,0.6500224216483541,0.605615132443608,0.10638297872340426,13.0,11.0,0.22916666666666666,0.09090909090909091,0.20833333333333334,0.2978723404255319,3.120893800377194,1.792893585070083,0.0,0.42551919425986484,1.0,0.8433845807775969,0.48450825351391996,3.2148662842032825,1.315924924084347,0.5906750677157749,0.9798687566511528,2.9870676940731467,2.0,10.0,0.7520701665210168,1.248187404412163,0.6276595744680851,0.3191489361702128,2.1666666666666665,1.0,0.0,0.0,0.0,0.46153846153846156
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:721:17304,17304,17352,48.0,102.0,2.125,0.33071891388307384,0.15563243006262298,2.0,3.0,0.0,0.5435644431995964,0.42682926829268364,0.1276595744680851,17.0,15.0,0.3125,0.3333333333333333,0.1875,0.2765957446808511,3.3084902527401443,2.245746449871504,0.0,0.3212171479086145,1.0,0.809423933925743,0.549423086421145,3.600412897259044,1.3138001268479667,0.6350973723463359,0.9987472979361685,3.392079563925711,2.0,14.0,0.7904139646028354,1.1685935431940933,0.6276595744680851,0.2978723404255319,2.125,1.0,0.0,0.0,0.0,0.47058823529411764
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:722:17328,17328,17376,48.0,105.0,2.1875,0.3903123748998999,0.17842851423995423,2.0,3.0,0.0,0.6962122601251458,0.2112315280315604,0.23404255319148937,17.0,17.0,0.3541666666666667,0.4117647058823529,0.125,0.1702127659574468,3.380215302694906,2.307897074679685,0.0,0.31723370613709306,1.0,0.8269715062806323,0.564628270473453,3.7888583463760606,1.3766643490263328,0.6366545742352508,0.9949848281859701,3.4397981900809884,2.0,13.0,0.7449848281859706,1.1455103275746095,0.5673758865248226,0.19858156028368792,2.1875,1.0,0.0,0.0,0.0,0.45714285714285713
Ammerbach,organ_tablature,ammerbach_bookB,,flattened,ammerbach_bookB:723:17352,17352,17400,48.0,104.0,2.1666666666666665,0.3726779962499649,0.17200522903844534,2.0,3.0,0.0,0.6500224216483541,0.39743589743589736,0.1702127659574468,17.0,16.0,0.3333333333333333,0.25,0.14583333333333334,0.14893617021276595,3.3324515282400746,2.3881251309850455,0.0,0.283372883071984,1.0,0.8152860729666451,0.584256107941651,3.7442393994994716,1.4305381570186626,0.6179362470225871,0.9798687566511528,3.4576055436700166,2.0,14.0,0.7349015674883645,1.118568077151107,0.5460992907801417,0.17730496453900707,2.1666666666666665,1.0,0.0,0.0,0.0,0.46153846153846156
